id,target
214229,7.936982
214234,7.676897
214242,7.783646
214244,7.5502377
214246,7.4347982
214247,7.3691797
214249,7.3690495
214258,7.649686
214262,7.5425806
214263,6.8187885
214265,7.6791053
214266,7.4124002
214268,7.3708205
214271,7.407405
214272,7.7813563
214273,7.544698
214276,7.700394
214280,7.3320436
214281,7.794014
214288,7.181838
214289,7.700182
214291,7.420142
214293,7.357977
214296,7.5425014
214298,7.63463
214300,7.4705143
214307,7.3571787
214308,7.7694416
214309,7.306551
214311,7.2582264
214312,7.131293
214315,7.5473514
214316,7.420649
214320,7.380721
214321,7.5315485
214322,7.4608884
214326,7.4043045
214332,7.617654
214338,7.3628416
214339,7.269733
214342,7.1060843
214343,7.538559
214344,7.6264844
214345,7.4221144
214347,7.5108857
214350,7.3244724
214352,7.1363635
214357,7.42449
214359,7.6240144
214361,7.9745073
214365,7.2804475
214367,7.4367805
214368,7.4246817
214371,7.520992
214372,7.363384
214376,7.6312037
214377,7.159027
214381,7.017691
214382,7.613731
214384,7.435239
214385,7.551616
214386,7.268812
214391,7.5897365
214395,7.609759
214398,7.5289545
214399,7.4227953
214404,7.886477
214405,7.67223
214407,6.8561134
214409,7.139846
214413,7.2608547
214416,7.3765283
214420,7.278834
214424,7.6094627
214430,7.3166127
214431,7.063017
214434,7.441971
214438,7.2689147
214439,7.450879
214441,7.4313335
214443,7.273649
214446,7.4276614
214447,7.3647256
214449,7.675594
214454,7.63384
214463,7.166858
214466,7.47224
214467,7.354509
214469,7.4557176
214471,7.4222493
214472,7.235511
214479,6.744397
214480,7.4764633
214483,7.5208917
214484,7.4417686
214485,7.7892075
214490,7.459381
214494,7.558713
214495,7.288751
214499,7.5703735
214503,7.411298
214509,7.5125465
214514,7.5679975
214516,6.9428043
214517,7.5889964
214522,7.3757324
214524,7.5474935
214525,7.489208
214527,7.526172
214532,7.5687485
214533,7.4159956
214536,7.473606
214540,7.425967
214542,7.592457
214543,7.2169466
214545,7.384113
214549,7.269183
214550,7.6681986
214552,7.5228214
214553,7.479379
214554,7.078703
214555,7.6193275
214556,7.406239
214557,7.713889
214558,7.3137794
214559,7.7843194
214561,7.2434373
214562,7.635238
214565,7.464863
214573,7.492401
214574,7.7069917
214576,7.505126
214578,7.324964
214579,7.5436654
214580,7.688129
214581,7.7249002
214582,7.1612573
214585,7.435347
214586,7.4726806
214587,7.5301423
214592,7.5902033
214595,7.626547
214597,7.3494306
214598,7.808953
214599,7.8245673
214601,7.432834
214604,7.378966
214605,7.777519
214609,7.4429474
214610,7.5281973
214617,7.7022424
214620,7.376225
214621,7.4556093
214623,7.544983
214624,7.594976
214628,7.440361
214630,7.1046147
214631,7.521254
214634,7.238667
214639,7.2917147
214641,7.3226256
214642,7.356542
214643,7.562466
214648,7.4078007
214650,7.5519657
214651,7.421809
214653,7.8018775
214655,7.495696
214664,7.742473
214665,7.9337683
214666,7.2623997
214667,7.3467245
214668,7.520872
214669,7.4935126
214678,7.748601
214682,7.323913
214685,7.686303
214686,8.117628
214690,7.6276655
214696,7.230934
214698,7.4005666
214699,7.3387628
214700,7.6076574
214701,7.3657227
214702,7.515322
214704,7.558089
214705,7.4976854
214706,7.7718015
214708,7.4428163
214713,7.5128574
214719,7.8567863
214721,7.5216303
214724,7.657975
214731,7.5201726
214733,7.390616
214734,7.2984886
214735,7.529833
214736,7.6894445
214738,7.6291814
214752,7.060508
214753,7.1444936
214755,7.5234036
214757,7.6321754
214760,7.6648912
214761,7.3134823
214762,7.193047
214763,7.9806924
214765,7.570703
214768,7.646272
214770,7.420277
214772,7.2148876
214775,7.530838
214779,7.576921
214782,7.570165
214784,7.4538937
214786,7.6374445
214790,7.5530825
214791,7.55756
214792,7.2831416
214794,7.606098
214795,7.691041
214805,6.834304
214806,7.5389123
214807,7.3570857
214809,7.716759
214810,7.252111
214811,7.656165
214812,7.3299284
214820,7.1808825
214822,7.5746593
214823,7.5685034
214824,7.290425
214825,7.090666
214826,7.054926
214829,7.703145
214831,7.3206635
214834,7.1088085
214837,7.394216
214838,7.519033
214839,7.501398
214848,7.372255
214860,7.7413225
214861,7.721345
214862,7.4843564
214866,7.5335193
214869,7.6459146
214876,7.145695
214877,8.035193
214878,7.6394353
214879,7.5202355
214880,7.7791934
214881,7.3908195
214882,7.5857544
214884,7.422274
214885,7.5189114
214886,7.4454894
214887,7.7677417
214888,8.181556
214889,7.5262685
214890,7.30576
214891,7.319354
214894,7.4185886
214896,7.272093
214899,7.492521
214900,7.698657
214901,7.4516478
214902,7.27435
214909,7.394055
214911,7.2569532
214914,7.2316275
214916,7.891437
214918,7.4093323
214919,7.330751
214920,7.456456
214921,7.520722
214925,7.3498755
214926,7.388055
214929,7.52882
214932,7.38973
214934,7.567258
214935,7.382708
214938,7.5938663
214939,7.644981
214946,7.4054093
214950,7.801268
214951,7.6498933
214953,7.4897466
214959,7.62141
214962,6.993171
214967,7.536124
214970,7.3758445
214971,7.5275483
214975,7.2520623
214979,7.486058
214980,7.0658035
214981,7.2358155
214982,8.021681
214983,7.390205
214984,7.5048776
214985,7.304632
214989,7.390477
214990,7.2114315
214992,7.6428766
214993,7.3742585
214994,7.2632203
214997,7.431401
214999,6.8495893
215003,7.5333433
215007,7.6581497
215010,7.280719
215013,7.4488697
215014,7.6270833
215019,7.470147
215020,7.3911157
215022,7.5761666
215024,7.295258
215026,7.648153
215032,7.6124496
215034,7.4456973
215035,7.8916173
215036,7.2161665
215039,7.9630337
215040,7.3190665
215045,7.0731516
215050,7.1896906
215052,8.009209
215054,7.2746944
215055,7.919855
215057,7.2748947
215062,7.1483636
215063,7.8950987
215066,7.381075
215071,7.618528
215072,7.0393195
215081,7.286489
215083,7.4406023
215086,7.3282213
215088,7.122959
215090,7.2389193
215095,7.9827223
215096,7.2713747
215098,7.709122
215099,7.695265
215101,7.696399
215102,7.7545614
215106,7.419761
215107,8.584666
215112,7.5527315
215113,7.1729755
215116,7.894089
215117,7.819303
215123,7.613883
215124,7.3066163
215126,7.7119865
215129,7.4825134
215130,7.429398
215131,7.229455
215132,7.388598
215134,7.3873878
215135,7.4719634
215137,7.3838463
215142,7.410239
215143,7.580207
215154,7.5022855
215155,7.793363
215156,7.3003354
215160,7.266249
215164,7.6915364
215165,7.423336
215167,7.819217
215168,7.355272
215171,7.073469
215172,7.327629
215173,7.544259
215174,7.2595267
215175,7.0977573
215185,7.6434855
215186,8.306925
215187,7.496782
215188,7.638704
215189,7.641608
215190,7.4489675
215191,7.489938
215193,7.375393
215196,7.352828
215198,7.5582438
215199,7.4378595
215200,7.301415
215201,7.3805256
215205,7.914995
215207,7.0399356
215209,7.218428
215214,7.49952
215215,7.375247
215218,7.461739
215219,7.7506013
215220,7.3350954
215223,7.2822566
215224,7.787899
215226,7.349748
215231,7.626465
215234,7.606948
215237,7.4677067
215238,7.3035383
215240,7.1725874
215246,7.530117
215247,7.071652
215249,7.7279854
215250,7.3685575
215251,7.1736298
215252,7.0659127
215253,7.420698
215258,7.608014
215262,7.626657
215263,7.3064065
215267,7.7572227
215268,7.467891
215269,7.03656
215270,7.4604516
215271,7.022365
215272,7.5034456
215273,7.708874
215274,8.11421
215275,7.807741
215276,8.146907
215277,7.43453
215278,8.131573
215281,7.389145
215282,7.4313307
215283,7.3408675
215284,7.4682727
215285,7.4449463
215289,7.58559
215296,7.5055676
215297,7.530747
215298,7.427297
215299,7.195544
215300,7.452169
215303,7.196511
215306,7.5882974
215307,7.3845453
215309,7.2234387
215311,7.5733657
215312,7.282418
215313,7.223502
215315,7.21157
215316,7.2321115
215317,7.5953674
215319,7.7540274
215320,7.6279
215321,7.3612003
215324,7.542763
215331,7.250205
215334,7.324044
215336,7.1882644
215341,7.094998
215343,8.06123
215347,7.4065394
215352,7.5763164
215354,7.804099
215355,6.966574
215358,7.5232024
215360,7.718193
215361,7.543975
215362,7.2903166
215364,7.536719
215367,7.153666
215369,7.584706
215370,7.1873507
215371,7.4208875
215373,7.3909755
215380,7.3834105
215381,6.93202
215383,7.5237427
215386,7.487809
215387,7.522034
215388,7.3111835
215389,7.292932
215393,7.1414704
215394,7.188087
215396,7.3392634
215398,7.1445947
215400,7.2942
215402,7.550252
215404,7.740875
215405,7.1738744
215408,7.1263084
215409,7.3572464
215410,7.706803
215419,7.8264904
215421,7.488367
215423,7.6488433
215424,7.9380116
215425,7.5906706
215430,7.709794
215434,7.7863393
215435,7.21406
215442,7.652553
215446,7.432981
215448,7.5918365
215452,7.371768
215458,7.6079354
215459,7.658241
215461,7.6242166
215466,7.3383656
215467,7.2687316
215468,7.656062
215471,7.484247
215474,7.2280006
215475,7.3892746
215476,7.255229
215477,7.601405
215481,7.41424
215485,7.61527
215486,7.600581
215493,7.4259315
215494,7.7000575
215495,7.485693
215499,7.4986315
215500,7.371968
215505,7.6091385
215506,7.729467
215507,7.491836
215508,7.096514
215509,6.9330516
215510,7.5312924
215511,7.1743617
215518,7.368114
215519,7.6762576
215526,7.3222513
215529,7.3998737
215532,7.820442
215536,7.396897
215538,7.7985296
215539,7.2508087
215541,7.6161823
215542,7.5894446
215546,7.874662
215549,7.3529544
215552,7.366135
215556,7.3421464
215557,7.228761
215560,7.4625745
215561,6.8677807
215567,7.453335
215568,7.476164
215570,7.745498
215574,7.3840194
215575,7.37207
215581,7.602408
215582,7.6223974
215583,7.0907054
215588,7.438269
215589,7.4079695
215590,7.531859
215591,7.4255347
215593,7.225321
215596,7.3619924
215597,7.5289326
215599,7.404875
215600,7.307721
215601,7.5469074
215604,7.220517
215606,7.404784
215607,7.182554
215610,7.516388
215611,7.707464
215614,7.259347
215615,7.544897
215617,7.3549623
215618,7.443573
215619,7.46458
215625,7.2271533
215626,7.136707
215627,7.321349
215629,7.636587
215633,7.314923
215635,7.4251585
215636,7.610421
215638,7.497825
215639,6.713734
215640,7.481814
215643,6.909065
215644,7.3986006
215652,7.603444
215655,7.3667393
215658,7.4914007
215659,7.6330547
215662,7.1741824
215663,7.4438925
215669,7.0910525
215672,7.3742747
215675,7.474556
215677,7.4750156
215678,7.4028587
215681,7.372804
215682,7.6472187
215683,7.03662
215684,7.555101
215691,7.9648395
215692,7.562011
215693,7.260403
215694,7.7702713
215697,7.4696198
215698,7.745962
215701,7.811323
215704,7.6008363
215711,7.430931
215713,7.2502694
215721,7.5914063
215722,7.3563886
215724,7.243449
215727,7.8287377
215729,7.3440914
215730,7.43271
215731,7.508853
215737,7.676085
215741,7.06987
215744,7.130484
215745,7.5401745
215747,7.3453455
215748,7.7904778
215751,7.3240027
215752,7.4291716
215753,7.38029
215755,7.524413
215756,7.519299
215759,7.337576
215761,7.476279
215764,7.0662055
215765,6.985474
215767,7.560756
215768,7.2445984
215771,7.5724072
215772,7.431346
215773,7.2192926
215775,7.616724
215776,7.3816214
215780,7.483528
215781,7.2803044
215785,8.02639
215786,7.501243
215789,7.4565268
215790,7.694142
215791,7.5599856
215796,7.880614
215798,7.477336
215801,7.5445123
215804,7.4228454
215805,7.252624
215806,7.9531918
215813,7.482528
215814,7.816179
215819,7.674196
215822,7.5916176
215824,7.6955028
215826,7.5401545
215827,7.007115
215829,7.4539027
215838,7.674959
215839,7.6719804
215841,7.2094846
215844,7.489915
215851,7.2744117
215852,7.4049625
215853,7.3906646
215858,6.9722767
215866,7.3804517
215868,7.710251
215871,7.5886307
215875,7.6681733
215876,7.7203374
215889,7.4159627
215890,7.6283317
215896,7.407486
215897,7.3857436
215898,7.2924747
215899,7.4103804
215900,7.381556
215901,8.175728
215902,7.4144897
215903,7.9178834
215905,7.86958
215906,7.529399
215907,7.688401
215908,7.521562
215911,6.974878
215912,7.4976835
215918,7.819488
215919,7.3321667
215921,7.3424416
215922,7.2142096
215929,7.57974
215933,7.3645215
215934,7.7125034
215936,7.4856734
215937,7.231379
215943,7.3573756
215946,7.382656
215948,7.438042
215949,7.1288066
215955,7.172078
215957,7.3648543
215959,7.544051
215960,7.2345467
215962,7.5967426
215963,7.935519
215967,7.6187806
215968,7.519221
215970,7.578903
215971,7.3990107
215979,7.7455397
215980,7.4250236
215981,7.6523666
215990,7.504527
215997,7.4113126
215998,7.5352173
215999,7.4259944
216002,7.4490952
216009,7.6042643
216014,7.112735
216019,6.926472
216021,7.5476313
216023,7.203282
216026,7.315682
216028,7.497947
216029,7.4746356
216032,7.476245
216034,7.3466773
216040,7.2473946
216041,7.5088673
216042,7.603354
216044,7.514495
216045,7.4849954
216047,7.96818
216055,7.2395835
216057,7.382437
216058,7.6611023
216059,7.607495
216062,7.4381566
216063,7.265297
216064,7.3841243
216068,7.01519
216071,7.638236
216072,7.5882177
216073,7.6255054
216075,7.733979
216076,7.141268
216077,7.0081477
216080,7.441305
216081,7.5453024
216084,7.389017
216086,7.4658656
216088,7.607688
216091,7.3782377
216096,7.621237
216102,7.7590747
216105,7.4283104
216114,7.3793907
216116,7.64886
216118,7.1280026
216120,7.5364933
216122,7.3773017
216123,7.547328
216125,7.056993
216126,6.976645
216127,7.626051
216132,7.4740644
216136,7.4809513
216139,7.412991
216140,7.1403446
216143,7.759736
216147,7.5120115
216150,7.270377
216151,7.3585234
216152,7.625519
216154,7.8866105
216157,7.68077
216159,7.1711335
216163,7.777448
216164,6.714248
216165,7.4885387
216169,7.3931046
216170,7.6833797
216171,7.391756
216181,7.4272904
216183,7.039345
216191,7.4911356
216192,7.5005703
216193,8.027466
216194,7.3177195
216196,7.4824247
216201,7.657586
216202,7.5544233
216204,7.710193
216205,7.4911566
216206,7.1768727
216207,7.4866385
216208,7.3842134
216210,7.859187
216212,7.1654124
216217,7.220034
216218,7.3524194
216223,7.529886
216224,7.83911
216225,7.9884877
216226,7.458557
216227,7.2323203
216229,7.449268
216230,7.627844
216232,7.269622
216233,7.5148544
216235,7.506382
216238,7.49604
216240,7.7358828
216241,7.3160806
216243,7.2292295
216244,7.6694074
216247,7.2032113
216249,7.15636
216250,8.263538
216251,7.7872024
216256,7.550745
216258,7.3592687
216259,7.5865946
216260,7.437692
216262,7.440965
216263,7.344421
216265,7.341479
216268,7.435924
216269,7.6947083
216271,7.4992094
216273,7.4983397
216276,7.0687046
216277,7.028922
216278,7.393462
216279,7.4565144
216283,7.729897
216286,7.4077144
216288,7.35833
216289,7.7049437
216290,7.3466563
216296,7.46292
216300,7.6717873
216301,7.5574493
216304,7.862739
216315,7.341813
216318,7.491027
216319,7.5558496
216320,7.2139416
216322,7.3665943
216323,8.090833
216324,7.5132403
216327,7.561535
216329,7.203967
216331,7.7524714
216332,6.993706
216334,7.5418434
216337,7.587371
216340,7.256547
216346,7.6860285
216347,7.6678586
216352,7.829102
216353,7.389348
216357,7.3793087
216360,7.286887
216361,7.2961445
216362,7.463985
216364,7.7329383
216366,7.5992084
216367,7.622381
216368,7.4079423
216369,7.80973
216370,7.0762057
216372,7.725064
216373,7.4406404
216376,7.2185674
216378,7.4175296
216380,7.284488
216382,7.393412
216386,7.4417505
216388,7.9622316
216389,7.46717
216390,6.7524614
216392,7.453994
216399,7.5527024
216403,7.2155185
216410,7.158229
216411,7.650795
216415,7.719587
216422,6.9767137
216424,7.4262342
216426,7.3183293
216429,7.1683693
216430,7.043502
216431,7.3103557
216432,7.5305996
216435,7.6141543
216436,7.635338
216439,7.353086
216441,7.761704
216443,7.943527
216447,7.046074
216450,7.496553
216451,7.8470883
216455,8.264992
216456,7.713389
216459,7.5453844
216460,7.4334936
216461,7.592537
216462,7.863043
216463,7.399899
216469,7.3817863
216470,7.3104177
216471,6.849447
216473,7.6259055
216475,7.14144
216476,7.256621
216479,7.2039356
216480,7.2592225
216481,7.358509
216482,7.590674
216483,7.271972
216486,7.5558004
216489,7.3127284
216492,7.4978404
216494,7.6417446
216495,7.5162334
216497,7.162754
216499,7.730267
216500,7.39675
216502,7.403511
216505,7.427483
216507,7.577688
216508,7.5087047
216509,7.4646263
216510,7.233766
216512,7.5182633
216514,7.7699227
216519,7.011407
216520,7.36103
216521,7.036461
216528,7.659542
216534,7.4642453
216538,7.6493897
216539,7.5476127
216541,7.499999
216545,7.65613
216546,7.6238546
216550,7.659749
216552,7.4621043
216556,7.3711796
216557,7.568793
216559,7.3587666
216561,7.629331
216562,7.1909757
216564,7.7979274
216568,7.330426
216570,7.1269484
216571,7.6229954
216572,7.3693514
216583,6.8729105
216585,7.3952785
216586,6.6859756
216593,7.1379685
216595,7.5161753
216596,7.6106596
216597,7.302867
216600,7.338989
216606,7.4420557
216610,7.3519692
216612,7.4781346
216615,7.768117
216617,7.493501
216620,7.5167513
216624,7.339718
216625,7.4095078
216632,7.504439
216636,7.7499475
216637,7.129866
216638,7.456645
216639,7.367742
216644,7.7156096
216645,7.525699
216647,7.0102696
216650,7.749399
216654,7.5676847
216655,7.566954
216658,7.4522347
216659,7.4380465
216662,7.215788
216667,7.495534
216673,7.187797
216674,6.9333863
216675,7.4494586
216680,7.3370533
216683,8.041294
216684,7.5836983
216686,7.2531815
216689,7.224046
216692,7.356633
216696,7.394727
216705,7.4878826
216708,7.538686
216712,7.527711
216725,7.7835655
216726,7.4057717
216727,7.474452
216728,7.3722095
216729,7.3517146
216730,7.2105474
216732,7.6933036
216734,7.72415
216735,7.2884054
216736,7.159163
216752,7.805893
216756,7.425584
216759,7.6211185
216760,7.510699
216761,7.298398
216762,7.4945097
216769,7.5557165
216774,7.366108
216775,7.569612
216777,7.5271606
216778,7.32002
216779,7.6690264
216780,7.4899063
216783,7.5734935
216785,7.4081473
216787,7.4065948
216789,7.4514923
216795,7.383185
216801,7.2769833
216803,7.1415462
216804,7.1889167
216806,7.4798665
216812,7.4545555
216815,7.2820606
216819,7.5367417
216828,7.4412932
216829,7.199868
216830,7.827271
216832,7.3754034
216833,7.67045
216835,7.6421127
216836,7.2825036
216837,7.5252013
216841,7.6969
216842,7.7180347
216843,7.761229
216844,7.8011217
216848,7.736552
216849,7.4234185
216855,7.4955363
216856,7.1854377
216858,7.4305487
216861,7.3218346
216862,7.903483
216863,7.975554
216871,7.385749
216872,7.4136024
216873,7.4766703
216876,7.669847
216878,7.710298
216879,7.8506274
216882,7.6152205
216884,7.186299
216885,7.7376223
216887,7.427937
216888,7.0216618
216891,6.9298863
216894,7.251982
216897,7.305377
216899,7.411055
216902,7.464213
216904,7.30275
216905,7.5390377
216906,7.0385675
216907,7.365242
216909,7.8389916
216910,7.3407545
216912,7.5302563
216915,7.5525317
216917,7.451033
216918,7.6660056
216919,7.390998
216920,6.8267326
216921,7.4600797
216926,7.869951
216928,7.2607307
216929,7.5941153
216932,7.379931
216936,7.445217
216939,7.584444
216940,7.252517
216947,7.1337247
216950,7.6314397
216953,7.2149534
216954,7.6368036
216959,6.982554
216961,7.675572
216963,7.6501527
216964,7.595213
216965,7.4173827
216969,7.344832
216970,7.478
216972,7.366604
216973,7.860241
216976,7.955489
216980,7.0826435
216985,7.6826954
216987,7.6258383
216989,7.398326
216994,7.1968465
216995,7.7422237
216998,7.6353106
216999,6.8597107
217002,7.965198
217005,7.490738
217007,7.8298397
217011,7.8903694
217013,7.410532
217015,7.598163
217018,7.1231694
217019,7.4541545
217020,7.8313913
217023,7.5488567
217032,7.2381506
217033,7.2843957
217035,7.5082946
217038,7.2334414
217047,7.642578
217051,7.5429826
217054,7.537245
217055,7.52897
217057,6.992666
217061,7.4104695
217064,7.713333
217066,7.425378
217070,7.256186
217072,7.419057
217080,7.1239843
217081,7.384608
217082,7.1435633
217083,7.2553964
217085,7.1080403
217093,7.343339
217095,7.298296
217096,7.2530375
217099,7.7374444
217100,7.5229206
217102,7.7047634
217103,7.5130415
217105,7.120953
217106,6.9838743
217109,7.5431266
217113,7.2913575
217114,7.5499916
217116,7.288106
217117,7.0460877
217118,7.4822884
217123,7.5056562
217127,7.295393
217128,7.37757
217129,7.436663
217130,7.4862227
217133,7.6594677
217134,7.460258
217142,7.6438584
217143,7.199719
217144,7.346192
217145,7.48409
217149,7.6397257
217150,6.903371
217152,7.369515
217155,7.2294135
217160,7.5904684
217161,7.8218813
217168,7.7877164
217169,7.2116175
217171,7.286358
217172,7.3169336
217174,7.3219166
217176,7.5246515
217177,7.5495615
217180,7.3846927
217182,7.7970433
217183,7.4475574
217185,7.590601
217189,7.3330793
217191,7.344265
217192,7.330879
217200,7.3221207
217202,7.45253
217206,7.299809
217207,7.5124397
217208,7.243198
217209,7.1952367
217212,7.414425
217214,7.2375493
217215,7.425457
217216,7.4083285
217219,7.5931854
217220,7.7428665
217221,7.5234184
217223,7.241802
217226,6.970233
217230,7.7033396
217231,7.252184
217233,7.353876
217235,7.936596
217238,7.6149106
217244,6.8821473
217246,7.4582887
217247,7.4274487
217248,7.271198
217254,7.5075555
217256,7.330046
217258,7.5234337
217259,7.3419433
217260,7.517723
217262,7.5701814
217263,7.4026484
217264,7.531092
217265,7.533205
217270,7.2077026
217273,7.099057
217274,7.3776975
217276,7.5653996
217277,7.2652307
217278,7.011391
217279,7.4862785
217282,7.594517
217286,7.3574758
217288,7.2749004
217289,7.1866918
217293,7.309121
217296,7.3022385
217297,7.4388814
217298,7.373903
217300,7.5946026
217301,7.6685038
217302,7.524916
217306,7.4532123
217312,7.535969
217315,7.4110456
217316,7.3929462
217319,8.083911
217322,7.391262
217323,7.423874
217325,7.5131006
217326,7.428622
217328,7.377151
217331,7.22305
217333,7.348771
217334,7.4670625
217335,7.56396
217336,7.378866
217337,7.3747025
217339,7.401678
217341,7.427996
217342,7.1867976
217350,7.435249
217351,7.365566
217354,7.352797
217355,7.6553884
217365,7.2967935
217371,7.6477327
217372,7.5634265
217373,6.9510746
217375,7.277792
217377,7.2318225
217378,6.7799907
217379,7.691232
217380,7.4541216
217382,7.4544683
217387,7.1314125
217388,7.485343
217389,7.45195
217391,7.636469
217397,7.0675316
217406,7.421531
217408,7.2884383
217409,7.3297677
217414,7.5732675
217415,7.3790894
217417,7.5329285
217418,7.97743
217422,8.021671
217425,7.27782
217429,7.437453
217432,7.5039716
217433,7.4019804
217435,7.543391
217436,7.396244
217442,7.577476
217450,7.729015
217451,7.663323
217454,7.000487
217457,7.484863
217458,7.3787727
217462,7.77189
217463,7.138702
217465,7.360087
217466,7.6779895
217467,7.49063
217478,7.2159553
217480,7.2567534
217481,7.628805
217484,7.6018834
217485,7.5297685
217487,6.9748087
217489,7.4387093
217492,7.591101
217498,7.265521
217500,7.3647065
217501,7.609252
217502,7.3087893
217503,7.3847876
217511,7.485216
217513,7.249061
217514,7.4784946
217520,7.4227085
217527,7.461214
217528,7.312711
217531,7.308375
217532,7.3479285
217533,7.358555
217536,7.5699215
217539,7.5118766
217540,7.1954947
217541,7.5449734
217542,7.590216
217545,7.2855015
217547,7.9354544
217548,7.5018206
217550,7.3405113
217551,7.382131
217554,7.5847855
217556,7.471058
217557,7.264613
217558,7.434497
217564,7.4643617
217565,7.638392
217567,6.793316
217574,8.085543
217577,7.0763755
217579,7.822629
217581,7.2224836
217585,7.559789
217586,7.2047772
217588,7.6373444
217589,7.628599
217599,7.883606
217600,7.3688045
217601,7.373244
217603,7.374685
217604,7.408384
217605,7.3571634
217610,7.472281
217611,7.1841893
217612,7.361777
217613,7.3009324
217615,8.244409
217628,7.244962
217629,7.490495
217631,7.903189
217634,7.444136
217635,7.6388764
217636,7.678816
217638,7.565215
217639,7.3967853
217642,7.1989636
217643,7.6787815
217645,7.416559
217646,7.2135625
217649,7.3265853
217650,7.5721064
217651,7.339881
217652,7.678834
217653,7.2324967
217654,7.8273096
217656,7.331142
217658,7.3544884
217665,7.369786
217670,7.2567453
217672,7.320477
217673,7.060392
217677,7.7681746
217679,7.5925303
217680,7.649951
217682,7.5925303
217685,7.399265
217689,7.5227294
217690,7.382171
217691,7.4328012
217703,7.468434
217709,7.317338
217710,7.556632
217713,7.3295484
217723,7.624985
217725,7.714674
217727,7.3380365
217730,7.4116216
217731,7.586244
217732,7.8337884
217737,7.557275
217738,7.7124133
217743,7.6629596
217744,7.7874675
217746,7.966966
217747,7.680485
217748,7.798797
217749,7.420468
217754,7.0423574
217755,7.368698
217756,7.346779
217758,7.438862
217763,7.429824
217766,7.2608047
217769,7.383806
217770,7.854215
217776,7.5011115
217778,7.1579704
217781,7.486461
217783,7.5604234
217784,7.3417807
217785,7.24099
217787,7.743999
217788,7.2864866
217790,7.5508714
217794,7.4517813
217796,7.480195
217798,7.4537783
217800,7.4697523
217804,7.4598308
217807,7.5379457
217808,7.803613
217810,7.4085226
217816,7.4549456
217819,7.8359394
217821,7.5229115
217822,6.880772
217828,7.5139093
217829,7.341197
217830,7.8108525
217831,7.530414
217834,7.4840393
217838,7.520376
217843,7.226982
217844,7.715172
217846,7.5374002
217850,7.4586887
217861,7.680003
217862,7.215416
217863,7.512937
217864,7.4289837
217867,7.7190075
217871,7.324801
217875,7.7301903
217877,7.4059286
217879,7.433046
217882,7.5701632
217884,7.32168
217885,7.8062277
217892,7.3430815
217898,7.526205
217899,7.439724
217900,7.576608
217904,7.3538437
217906,7.2933187
217907,7.3994503
217911,7.64854
217914,7.5834546
217915,7.403463
217917,7.5837207
217918,7.2142987
217920,7.3064184
217923,7.2458253
217926,7.3934484
217927,7.5185304
217928,6.9930196
217929,7.2921906
217932,7.6188493
217937,7.3837786
217938,7.293711
217939,7.4640045
217942,7.27235
217943,7.403419
217945,7.361307
217947,7.4336224
217949,7.6999125
217950,7.348563
217951,7.458503
217954,7.3341384
217956,7.3871818
217957,7.668955
217960,7.6027913
217964,7.8904696
217969,7.4897337
217970,7.4307647
217971,7.05407
217973,7.430689
217976,7.5397615
217979,7.442776
217980,7.2103944
217981,7.702083
217982,7.577055
217984,7.4855037
217985,7.356191
217988,7.5157223
217989,7.3679514
217990,7.7477775
217991,7.539086
217997,7.2493305
217998,7.412342
217999,7.568419
218000,7.3570213
218005,7.3074274
218008,7.2354913
218015,7.452223
218016,7.28359
218017,7.4634833
218018,7.842749
218022,7.178545
218025,6.839619
218027,7.5086617
218029,7.6651883
218030,7.1881003
218032,7.3932934
218033,7.4596786
218035,7.5870748
218040,7.673935
218043,7.9549713
218045,7.765756
218047,7.3577433
218051,7.5119348
218053,6.848574
218056,7.4878345
218060,7.312016
218061,7.313272
218064,7.5047474
218065,7.519383
218066,7.5401344
218067,7.349231
218071,7.5564423
218072,7.2689342
218073,7.5925355
218076,7.5084357
218078,7.3891625
218081,7.573718
218086,7.4143677
218088,7.264396
218089,7.461702
218091,7.2867327
218093,7.404233
218096,7.330257
218099,7.556858
218101,7.232696
218104,7.338714
218106,7.2414412
218112,7.430215
218113,7.256087
218117,7.5164347
218119,7.3161182
218125,7.5619526
218126,7.6101747
218127,7.5769863
218130,7.18235
218134,7.300843
218135,7.6136146
218136,7.5648236
218144,7.7394466
218145,7.5016108
218146,8.1146965
218151,7.3121386
218155,7.365267
218156,7.209043
218158,7.991399
218159,7.5696054
218160,7.5819426
218164,7.5339284
218165,7.7210155
218172,7.3451614
218174,7.4545918
218177,7.542676
218180,7.577581
218181,7.1392765
218185,7.557284
218186,7.164952
218188,7.32869
218190,7.1273017
218192,7.8460503
218194,7.185538
218196,7.7555385
218197,7.7152815
218199,7.306862
218209,7.734931
218213,7.3318334
218217,7.42602
218219,7.679841
218221,6.968246
218223,7.403483
218224,7.6049676
218227,7.636708
218233,7.7220874
218235,7.3459754
218237,7.3664227
218240,7.1947923
218244,7.314222
218251,7.6947565
218252,7.405853
218253,7.3901563
218254,7.0609393
218257,7.2570877
218261,7.435977
218265,7.4687743
218267,7.553582
218268,7.546991
218271,7.674623
218277,7.4764194
218278,7.734537
218280,7.2239494
218282,7.3349514
218283,7.265012
218284,7.305726
218287,7.515379
218288,7.469507
218291,7.4266286
218292,7.374835
218293,7.3253856
218296,7.1709943
218298,7.2868834
218300,7.176528
218302,7.392638
218306,7.5376687
218307,7.3937674
218317,7.934237
218320,7.294412
218321,7.745678
218322,7.383044
